Datetime,Load
2023-01-06 08:30:00,-5.437015
2023-01-06 08:45:00,-7.3101012
2023-01-06 09:00:00,0.8278151713540368
2023-01-06 09:15:00,17.32270119730907
2023-01-06 09:30:00,53.15989660220292
2023-01-06 09:45:00,42.4981466588034
2023-01-06 10:00:00,37.759932421754
2023-01-06 10:15:00,32.3069824210894
2023-01-06 10:30:00,33.138041197568526
2023-01-06 10:45:00,38.171770339075
2023-01-06 11:00:00,45.14754398122845
2023-01-06 11:15:00,53.13933346926673
2023-01-06 11:30:00,58.1352749386329
2023-01-06 11:45:00,59.79359612717224
2023-01-06 12:00:00,54.3379427452896
2023-01-06 12:15:00,49.607565475995216
2023-01-06 12:30:00,48.8388342399727
2023-01-06 12:45:00,49.38347140144015
2023-01-06 13:00:00,53.9436398322255
2023-01-06 13:15:00,49.58772001564338
2023-01-06 13:30:00,61.12749866198118
2023-01-06 13:45:00,66.65912320008124
2023-01-06 14:00:00,81.16505514492127
2023-01-06 14:15:00,84.54392899598216
2023-01-06 14:30:00,65.03087635579706
2023-01-06 14:45:00,65.34650258912147
2023-01-06 15:00:00,57.45919519230333
2023-01-06 15:15:00,40.27541095304727
2023-01-06 15:30:00,32.535980806399394
2023-01-06 15:45:00,16.387050229676014
2023-01-06 16:00:00,19.453066388336747
2023-01-06 16:15:00,12.527673131283889
2023-01-06 16:30:00,1.1853774112844395
2023-01-06 16:45:00,-2.25453132
2023-01-06 17:00:00,-4.959649300000001
2023-01-06 17:15:00,-7.0131203
2023-01-06 17:30:00,-10.3183174
2023-01-06 17:45:00,-8.2924363
2023-01-06 18:00:00,-1.2215384998509884
2023-01-06 18:15:00,-0.36853722447467
2023-01-06 18:30:00,-0.1713055221941243
2023-01-06 18:45:00,-0.1349999997764823
2023-01-06 19:00:00,-0.1349999997764823
2023-01-06 19:15:00,-0.1349999997764823
2023-01-06 19:30:00,-0.1349999997764823
2023-01-06 19:45:00,-0.1349999997764823
2023-01-06 20:00:00,-0.1349999997764823
2023-01-06 20:15:00,-0.1349999997764823
2023-01-06 20:30:00,-0.1349999997764823
2023-01-06 20:45:00,-0.1349999997764823
2023-01-06 21:00:00,-0.1349999997764823
2023-01-06 21:15:00,-0.1349999997764823
2023-01-06 21:30:00,-0.1350058196523089
2023-01-06 21:45:00,-0.1349999997764823
2023-01-06 22:00:00,-0.1349999997764823
2023-01-06 22:15:00,-0.1349999997764823
2023-01-06 22:30:00,-0.1349999997764823
2023-01-06 22:45:00,-0.1349999997764823
2023-01-06 23:00:00,-0.1349902638615361
2023-01-06 23:15:00,-0.1349999997764823
2023-01-06 23:30:00,-0.1349180325499321
2023-01-06 23:45:00,-0.1350793648688563
2023-01-07 00:00:00,-0.1350112042601116
2023-01-07 00:15:00,-0.1349961213013797
2023-01-07 00:30:00,-0.1349999997764823
2023-01-07 00:45:00,-0.1349999997764823
2023-01-07 01:00:00,-0.1350632909260969
2023-01-07 01:15:00,-0.1349988679143839
2023-01-07 01:30:00,-0.1349206346841083
2023-01-07 01:45:00,-0.1350561795609718
2023-01-07 02:00:00,-0.1349999997764823
2023-01-07 02:15:00,-0.1349484533762805
2023-01-07 02:30:00,-0.1350574710502703
2023-01-07 02:45:00,-0.1349999997764823
2023-01-07 03:00:00,-0.1349999997764823
2023-01-07 03:15:00,-0.1349999997764823
2023-01-07 03:30:00,-0.1349462363268095
2023-01-07 03:45:00,-0.135039968735682
2023-01-07 04:00:00,-0.1349460159738632
2023-01-07 04:15:00,-0.1350476188319067
2023-01-07 04:30:00,-0.1349915115313086
2023-01-07 04:45:00,-0.1349974257734864
2023-01-07 05:00:00,-0.1350058713370778
2023-01-07 05:15:00,-0.1349572647267424
2023-01-07 05:30:00,-0.1350033647410287
2023-01-07 05:45:00,-0.1349999997764823
2023-01-07 06:00:00,-0.1350381677216698
2023-01-07 06:15:00,-0.1350025540553174
2023-01-07 06:30:00,-0.1349999997764823
2023-01-07 06:45:00,-0.1349612400802066
2023-01-07 07:00:00,-0.1350040367151265
2023-01-07 07:15:00,-0.1350021327688865
2023-01-07 07:30:00,-0.1350354607752026
2023-01-07 07:45:00,-0.1349660576989702
2023-01-07 08:00:00,-0.1349999997764823
2023-01-07 08:15:00,-0.1350335568289626
2023-01-07 08:30:00,-0.134963503420135
2023-01-07 08:45:00,-4.3333136999320505
2023-01-07 09:00:00,-9.0351833
2023-01-07 09:15:00,-7.427339699999999
2023-01-07 09:30:00,-4.9116919
2023-01-07 09:45:00,-1.9307781
2023-01-07 10:00:00,0.937403375302228
2023-01-07 10:15:00,2.593694492350547
2023-01-07 10:30:00,4.39078010659215
2023-01-07 10:45:00,5.496011759390163
2023-01-07 11:00:00,7.519585222500018
2023-01-07 11:15:00,11.032194097553983
2023-01-07 11:30:00,12.540898017302386
2023-01-07 11:45:00,13.65154620627077
2023-01-07 12:00:00,13.765379041420465
2023-01-07 12:15:00,19.25559277507284
2023-01-07 12:30:00,26.96179109389088
2023-01-07 12:45:00,32.52444102628303
2023-01-07 13:00:00,38.27110783451978
2023-01-07 13:15:00,36.96623577773831
